transaction_id,transaction_date,transaction_amount,sector,report_type,province
TX-004094,2022-07-15,11650.403213107726,Casino,ETR,Alberta
TX-004095,2022-04-18,44344.84015536001,Securities,CDR,Alberta
TX-004096,2022-10-12,2697.1846670043687,Casino,LCTR,New Brunswick
TX-004097,2022-02-25,1938.7377947974715,Money Services,STR,British Columbia
TX-004098,2022-03-15,1986.871215994721,Casino,ETR,British Columbia
TX-004099,2022-02-03,3227.6098355189965,Securities,STR,Ontario
TX-004100,2022-11-12,1751.2778974765574,Securities,ETR,Ontario
TX-004101,2022-06-24,2130.2884387511867,Casino,ETR,Prince Edward Island
TX-004102,2022-11-01,71.40852653803265,Securities,LCTR,Saskatchewan
TX-004103,2022-05-02,5434.649609622257,Securities,ETR,New Brunswick
TX-004104,2022-11-29,9070.4066298253,Securities,LCTR,Ontario
TX-004105,2022-12-24,2537.01530971338,Real Estate,LCTR,Alberta
TX-004106,2022-05-11,549.2076741231888,Securities,CDR,British Columbia
TX-004107,2022-03-12,16813.05902189755,Real Estate,STR,Prince Edward Island
TX-004108,2022-06-14,7931.261207921614,Securities,CDR,Alberta
TX-004109,2022-06-30,10552.958642169559,Securities,LCTR,Nova Scotia
TX-004110,2022-08-28,1713.3695106823411,Banking,ETR,British Columbia
TX-004111,2022-02-18,4975.902404329944,Money Services,ETR,Ontario
TX-004112,2022-07-26,15493.247825407703,Casino,STR,Saskatchewan
TX-004113,2022-06-07,9133.59165992855,Casino,CDR,British Columbia
TX-004114,2022-05-25,4155.818024641462,Banking,ETR,Prince Edward Island
TX-004115,2022-09-21,2384.5725308085484,Banking,LCTR,Newfoundland and Labrador
TX-004116,2022-11-07,1620.225870841674,Banking,ETR,Ontario
TX-004117,2022-11-05,2596.5119022478157,Money Services,CDR,Prince Edward Island
TX-004118,2022-12-13,32367.767871892967,Banking,CDR,Saskatchewan
TX-004119,2022-09-07,11378.615777325502,Securities,STR,Newfoundland and Labrador
TX-004120,2022-10-12,1069.6286286139011,Real Estate,STR,Ontario
TX-004121,2022-02-14,3138.855758340069,Banking,STR,Ontario
TX-004122,2022-10-13,1176.8847298273743,Securities,ETR,Newfoundland and Labrador
TX-004123,2022-07-27,3032.502541198654,Casino,LCTR,Quebec
TX-004124,2022-05-07,885.0465098021565,Money Services,STR,Ontario
TX-004125,2022-01-02,1015.4774557280355,Securities,CDR,Quebec
TX-004126,2022-12-03,2253.6561764943676,Casino,ETR,Ontario
TX-004127,2022-10-20,1687.6876852916057,Banking,STR,Quebec
TX-004128,2022-09-22,6156.657661853939,Banking,LCTR,Saskatchewan
TX-004129,2022-10-27,8119.68080010103,Banking,STR,Ontario
TX-004130,2022-02-05,2832.668312481279,Banking,LCTR,Newfoundland and Labrador
TX-004131,2022-02-10,4162.1855713224495,Banking,ETR,Ontario
TX-004132,2022-03-19,10413.369575718114,Banking,ETR,Alberta
TX-004133,2022-02-11,3276.816418819346,Securities,LCTR,Quebec
TX-004134,2022-03-14,14318.986608725472,Casino,ETR,Ontario
TX-004135,2022-04-20,8523.809754676347,Casino,LCTR,Newfoundland and Labrador
TX-004136,2022-05-15,1108.284648971416,Money Services,STR,Ontario
TX-004137,2022-10-18,1350.9479110168998,Banking,STR,Ontario
TX-004138,2022-08-02,1295.4515844696623,Banking,STR,Alberta
TX-004139,2022-02-28,3579.8310717420877,Securities,STR,Quebec
TX-004140,2022-01-20,26188.67425174861,Securities,LCTR,British Columbia
TX-004141,2022-02-22,8088.53377963231,Real Estate,ETR,Quebec
TX-004142,2022-03-09,5577.16797538625,Real Estate,STR,New Brunswick
TX-004143,2022-01-15,611.8640931997899,Banking,LCTR,Quebec
TX-004144,2022-09-10,1876.002735724487,Real Estate,LCTR,Ontario
TX-004145,2022-10-11,1132.0228342025084,Securities,CDR,Ontario
TX-004146,2022-08-08,1317.2873250494854,Securities,LCTR,Nova Scotia
TX-004147,2022-03-28,334.22479474753743,Banking,STR,Alberta
TX-004148,2022-02-09,8094.175759320255,Money Services,LCTR,Quebec
TX-004149,2022-07-12,13757.573503644673,Securities,LCTR,Nova Scotia
TX-004150,2022-03-28,28886.40197022194,Securities,STR,Nova Scotia
TX-004151,2022-08-17,9074.263512838097,Money Services,CDR,Prince Edward Island
TX-004152,2022-10-30,5071.148467970394,Money Services,CDR,British Columbia
TX-004153,2022-12-18,1401.5403011198835,Trust and Loan,STR,Ontario
TX-004154,2022-07-27,19369.581174208142,Trust and Loan,ETR,New Brunswick
TX-004155,2022-05-29,981.0229786949742,Banking,LCTR,British Columbia
TX-004156,2022-09-16,167448.62258442974,Money Services,LCTR,New Brunswick
TX-004157,2022-02-07,1936.5180424043272,Banking,ETR,Quebec
TX-004158,2022-09-20,1630.4801309997451,Banking,LCTR,Nova Scotia
TX-004159,2022-10-14,1026.913631547015,Banking,LCTR,Ontario
TX-004160,2022-01-17,1046.3084241257325,Money Services,ETR,Ontario
TX-004161,2022-06-29,6018.350045329424,Banking,STR,Ontario
TX-004162,2022-03-18,1477.729172623028,Real Estate,LCTR,Prince Edward Island
TX-004163,2022-02-01,160.35149179737695,Trust and Loan,LCTR,Ontario
TX-004164,2022-09-08,293.7077979772118,Banking,LCTR,British Columbia
TX-004165,2022-03-13,3906.7736172990685,Banking,STR,Newfoundland and Labrador
TX-004166,2022-04-29,2435.6121405182507,Real Estate,ETR,Ontario
TX-004167,2022-03-03,7086.456960239775,Real Estate,LCTR,Alberta
TX-004168,2022-01-12,6063.453478321548,Banking,ETR,New Brunswick
TX-004169,2022-01-15,4663.455677907926,Real Estate,ETR,Ontario
TX-004170,2022-02-20,14354.662145725033,Securities,ETR,Alberta
TX-004171,2022-02-25,12070.670098972603,Banking,ETR,Manitoba
TX-004172,2022-11-22,8165.077407280796,Banking,LCTR,Alberta
TX-004173,2022-09-13,209.61262593279574,Real Estate,STR,Alberta
TX-004174,2022-02-15,3360.083022617484,Banking,ETR,Quebec
TX-004175,2022-05-28,1661.6217310699199,Banking,ETR,Manitoba
TX-004176,2022-10-02,743.9345279563825,Banking,LCTR,Ontario
TX-004177,2022-08-21,2530.0574077249216,Money Services,LCTR,British Columbia
TX-004178,2022-10-14,20669.803792218845,Money Services,LCTR,Manitoba
TX-004179,2022-09-14,14762.62525118878,Securities,LCTR,Ontario
TX-004180,2022-07-03,1336.8901928180187,Securities,CDR,Manitoba
TX-004181,2022-05-25,3001.492270199908,Real Estate,LCTR,British Columbia
TX-004182,2022-05-28,8173.866195658099,Securities,STR,Quebec
TX-004183,2022-12-17,4470.629266086988,Securities,STR,Quebec
TX-004184,2022-10-14,6861.587030580221,Money Services,CDR,Ontario
TX-004185,2022-11-28,2324.518964122013,Securities,STR,British Columbia
TX-004186,2022-02-02,12671.00852092661,Banking,LCTR,British Columbia
TX-004187,2022-02-03,3024.5121487924575,Money Services,CDR,British Columbia
TX-004188,2022-08-14,652.474191906951,Banking,LCTR,Ontario
TX-004189,2022-03-12,4609.118569179101,Securities,STR,Alberta
TX-004190,2022-01-10,12578.826311269946,Securities,CDR,Alberta
TX-004191,2022-12-09,8297.233464617866,Securities,ETR,Ontario
TX-004192,2022-01-17,548.0848335880229,Banking,ETR,Quebec
TX-004193,2022-12-04,5291.986417868362,Banking,STR,New Brunswick
TX-004194,2022-11-05,6098.6840325566645,Securities,STR,Saskatchewan
TX-004195,2022-01-01,4671.524802216278,Real Estate,STR,Ontario
TX-004196,2022-04-09,10588.620019400103,Securities,STR,Alberta
TX-004197,2022-10-08,22029.65893719041,Securities,CDR,Alberta
TX-004198,2022-08-04,1250.831701282189,Money Services,LCTR,Ontario
TX-004199,2022-10-09,5521.411633261646,Securities,LCTR,British Columbia
TX-004200,2022-04-22,2835.7310556770885,Banking,LCTR,New Brunswick
TX-004201,2022-10-26,2172.1585994306693,Securities,CDR,Ontario
TX-004202,2022-10-19,98.85598301249799,Casino,CDR,British Columbia
TX-004203,2022-12-18,1391.3462704622748,Securities,LCTR,Manitoba
TX-004204,2022-03-25,27983.88135341494,Banking,STR,Ontario
TX-004205,2022-04-13,3179.552808884163,Securities,LCTR,Nova Scotia
TX-004206,2022-08-25,1501.7772498635052,Securities,LCTR,Ontario
TX-004207,2022-03-14,2088.719014940126,Securities,LCTR,Ontario
TX-004208,2022-02-22,10793.320234201512,Banking,STR,Alberta
TX-004209,2022-10-08,342.32118738903415,Trust and Loan,LCTR,New Brunswick
TX-004210,2022-04-06,4224.90512971809,Securities,LCTR,New Brunswick
TX-004211,2022-11-14,5197.6877314088,Banking,ETR,Saskatchewan
TX-004212,2022-01-21,1505.8379914581099,Securities,LCTR,Alberta
TX-004213,2022-01-26,7755.875661801808,Securities,ETR,Quebec
TX-004214,2022-12-09,10189.54274412378,Banking,ETR,British Columbia
TX-004215,2022-06-24,5887.307390566694,Real Estate,LCTR,Ontario
TX-004216,2022-06-07,1374.8963198195697,Banking,LCTR,Ontario
TX-004217,2022-03-22,5177.05279966161,Real Estate,LCTR,Prince Edward Island
TX-004218,2022-10-16,3312.2601281638886,Securities,STR,Ontario
TX-004219,2022-05-11,7291.940176982419,Banking,LCTR,British Columbia
TX-004220,2022-10-08,7328.1498105626515,Securities,STR,Ontario
TX-004221,2022-03-07,4834.328391895521,Banking,LCTR,Ontario
TX-004222,2022-03-10,313.6317358515983,Money Services,LCTR,British Columbia
TX-004223,2022-07-30,552.9778353965553,Real Estate,STR,Newfoundland and Labrador
TX-004224,2022-08-17,3178.3064096656854,Securities,CDR,Ontario
TX-004225,2022-09-09,2169.455635025721,Money Services,CDR,British Columbia
TX-004226,2022-09-20,10156.614160197549,Banking,LCTR,Saskatchewan
TX-004227,2022-02-06,1115.4070085409517,Banking,STR,Newfoundland and Labrador
TX-004228,2022-09-20,14053.048452027922,Trust and Loan,LCTR,Prince Edward Island
TX-004229,2022-04-02,1075.2367650917295,Banking,LCTR,Nova Scotia
TX-004230,2022-06-23,39.79390348937129,Banking,LCTR,British Columbia
TX-004231,2022-02-24,358.93109899220565,Banking,STR,New Brunswick
TX-004232,2022-01-05,10946.796623221027,Trust and Loan,ETR,Ontario
TX-004233,2022-05-18,2347.6606551375735,Real Estate,CDR,Prince Edward Island
TX-004234,2022-05-16,1962.564245286087,Securities,LCTR,Ontario
TX-004235,2022-04-13,349.8768184645429,Securities,LCTR,Manitoba
TX-004236,2022-09-29,25.623131444574287,Money Services,LCTR,Quebec
TX-004237,2022-09-13,22249.461782721202,Casino,ETR,British Columbia
TX-004238,2022-08-31,3522.569540839604,Trust and Loan,ETR,Ontario
TX-004239,2022-04-09,697.3621324086721,Banking,LCTR,Alberta
TX-004240,2022-10-08,14480.842825720201,Banking,STR,Ontario
TX-004241,2022-11-05,1643.8906847937185,Banking,STR,British Columbia
TX-004242,2022-02-05,373.7065442561405,Securities,LCTR,Ontario
TX-004243,2022-03-24,830.7322232920856,Banking,CDR,Alberta
TX-004244,2022-07-20,1975.6066967175311,Banking,ETR,New Brunswick
TX-004245,2022-07-15,798.8615710232505,Money Services,LCTR,Alberta
TX-004246,2022-01-02,264.35886547808707,Securities,CDR,Manitoba
TX-004247,2022-04-21,9885.163765989191,Real Estate,STR,Quebec
TX-004248,2022-07-14,7077.404184094884,Casino,STR,Ontario
TX-004249,2022-12-03,452.90460303488265,Securities,LCTR,Manitoba
TX-004250,2022-06-12,9987.659461193394,Securities,LCTR,Manitoba
TX-004251,2022-11-20,1110.246929033829,Casino,STR,Nova Scotia
TX-004252,2022-09-22,4511.120259775727,Banking,CDR,Prince Edward Island
TX-004253,2022-06-22,2385.970249980085,Securities,LCTR,British Columbia
TX-004254,2022-06-08,176.685878051146,Banking,CDR,Ontario
TX-004255,2022-03-12,1361.4685426068186,Money Services,LCTR,New Brunswick
TX-004256,2022-08-30,11829.306161770057,Money Services,STR,Nova Scotia
TX-004257,2022-10-19,81.80235377441835,Banking,STR,Nova Scotia
TX-004258,2022-11-10,3569.8628225057582,Money Services,STR,Prince Edward Island
TX-004259,2022-05-17,6838.927012081935,Real Estate,LCTR,New Brunswick
TX-004260,2022-03-29,4075.76873240189,Casino,STR,Ontario
TX-004261,2022-12-03,13125.574008358826,Banking,LCTR,Nova Scotia
TX-004262,2022-12-08,7271.2384841961475,Casino,STR,British Columbia
TX-004263,2022-12-11,7102.457544773551,Trust and Loan,STR,Ontario
TX-004264,2022-12-19,2387.462004338958,Banking,STR,New Brunswick
TX-004265,2022-03-04,15077.309353716228,Money Services,CDR,Ontario
TX-004266,2022-12-21,22552.972453128452,Money Services,CDR,Quebec
TX-004267,2022-12-05,489.83091979965644,Securities,STR,British Columbia
TX-004268,2022-09-08,5499.500428729373,Securities,LCTR,Ontario
TX-004269,2022-10-02,7572.614919747678,Money Services,STR,Ontario
TX-004270,2022-05-30,186.9845128496772,Banking,ETR,Ontario
TX-004271,2022-06-10,11320.314840541354,Banking,STR,Quebec
TX-004272,2022-03-09,5244.583130494456,Money Services,ETR,Saskatchewan
TX-004273,2022-07-28,7248.7890404930995,Trust and Loan,STR,British Columbia
TX-004274,2022-02-21,8207.989427834384,Banking,ETR,Alberta
TX-004275,2022-06-24,8097.31185089767,Real Estate,LCTR,Manitoba
TX-004276,2022-08-01,2398.065898313626,Securities,LCTR,British Columbia
TX-004277,2022-02-01,294.91626897945935,Banking,LCTR,Alberta
TX-004278,2022-04-04,2389.247889910746,Casino,LCTR,Ontario
TX-004279,2022-12-19,28380.525524367567,Casino,LCTR,Ontario
TX-004280,2022-12-20,982.6078664984261,Banking,LCTR,Ontario
TX-004281,2022-09-17,21690.68781620011,Real Estate,STR,Ontario
TX-004282,2022-09-04,5185.28513041971,Banking,CDR,Quebec
TX-004283,2022-01-18,8395.957672642837,Money Services,LCTR,Ontario
TX-004284,2022-11-18,13708.455316385816,Casino,LCTR,Quebec
TX-004285,2022-10-10,1534.6909169907462,Banking,ETR,Saskatchewan
TX-004286,2022-04-26,4256.626120371141,Banking,LCTR,Alberta
TX-004287,2022-02-12,3184.4762662168446,Securities,CDR,British Columbia
TX-004288,2022-05-13,4523.660351761813,Banking,LCTR,Alberta
TX-004289,2022-11-07,21260.688366064715,Trust and Loan,ETR,British Columbia
TX-004290,2022-12-23,1602.283356247105,Banking,STR,Manitoba
TX-004291,2022-03-28,4406.624632420128,Real Estate,CDR,Quebec
TX-004292,2022-03-23,18155.469457399206,Banking,LCTR,Quebec
TX-004293,2022-06-02,1181.1665319726528,Securities,CDR,Quebec
TX-004294,2022-10-27,880.7153049311811,Securities,LCTR,British Columbia
TX-004295,2022-08-22,16398.85561596783,Real Estate,STR,Ontario
TX-004296,2022-08-25,2005.6701466795057,Banking,LCTR,Quebec
TX-004297,2022-10-28,11174.440000753631,Trust and Loan,STR,Alberta
TX-004298,2022-07-25,238.51654170071956,Securities,LCTR,Alberta
TX-004299,2022-03-13,1639.248023036448,Banking,CDR,Ontario
TX-004300,2022-05-15,14019.415175447155,Securities,ETR,New Brunswick
TX-004301,2022-10-25,1061.485463061549,Money Services,STR,Alberta
TX-004302,2022-02-16,5492.391843427839,Securities,ETR,Ontario
TX-004303,2022-02-11,8927.209442462707,Trust and Loan,STR,Newfoundland and Labrador
TX-004304,2022-07-18,12458.865366363314,Banking,ETR,Ontario
TX-004305,2022-03-24,890.9601881672336,Banking,STR,British Columbia
TX-004306,2022-01-07,2382.665298764535,Casino,STR,British Columbia
TX-004307,2022-12-24,8489.205353789741,Trust and Loan,STR,Quebec
TX-004308,2022-09-15,337.51943458522504,Real Estate,LCTR,Ontario
TX-004309,2022-01-22,10031.480836791075,Banking,LCTR,British Columbia
TX-004310,2022-03-22,10183.07483037023,Casino,STR,Alberta
TX-004311,2022-01-11,13237.350391400123,Money Services,CDR,Newfoundland and Labrador
TX-004312,2022-09-05,8771.483399904704,Real Estate,ETR,Ontario
TX-004313,2022-09-20,3477.095322463368,Banking,ETR,Newfoundland and Labrador
TX-004314,2022-03-30,1565.6856913076344,Banking,LCTR,Quebec
TX-004315,2022-02-10,1246.4879498728876,Real Estate,LCTR,Newfoundland and Labrador
TX-004316,2022-07-09,10782.37908672635,Real Estate,LCTR,Quebec
TX-004317,2022-04-30,492.3985515110707,Securities,LCTR,Ontario
TX-004318,2022-01-07,9973.949378310954,Securities,CDR,Prince Edward Island
TX-004319,2022-09-28,1306.5563459180685,Banking,ETR,Alberta
TX-004320,2022-09-27,1393.0914097544078,Securities,ETR,Prince Edward Island
TX-004321,2022-01-27,12122.193914621126,Real Estate,STR,Nova Scotia
TX-004322,2022-09-02,10668.602209968152,Money Services,LCTR,Newfoundland and Labrador
TX-004323,2022-01-24,1709.101015055927,Banking,ETR,Ontario
TX-004324,2022-01-12,1346.122671754606,Banking,LCTR,Saskatchewan
TX-004325,2022-12-06,165.17391892131306,Money Services,ETR,Newfoundland and Labrador
TX-004326,2022-12-14,3614.5846025096316,Casino,LCTR,Manitoba
TX-004327,2022-04-02,22917.182641791776,Securities,STR,Prince Edward Island
TX-004328,2022-04-05,1388.9675100212705,Securities,LCTR,Nova Scotia
TX-004329,2022-11-14,6147.084723695557,Securities,STR,Ontario
TX-004330,2022-04-10,7671.729319160818,Securities,LCTR,British Columbia
TX-004331,2022-07-02,6985.746674524269,Money Services,LCTR,Alberta
TX-004332,2022-08-01,7643.034182893464,Banking,LCTR,Saskatchewan
TX-004333,2022-05-26,16914.996937876334,Real Estate,STR,Ontario
TX-004334,2022-07-10,3997.0569806312706,Securities,STR,Quebec
TX-004335,2022-08-22,10279.547014294543,Banking,LCTR,British Columbia
TX-004336,2022-08-22,12913.253791355444,Banking,LCTR,Nova Scotia
TX-004337,2022-07-15,41536.51139758739,Banking,LCTR,Saskatchewan
TX-004338,2022-04-26,11325.750286771981,Real Estate,STR,New Brunswick
TX-004339,2022-08-18,2068.807972489075,Banking,LCTR,Prince Edward Island
TX-004340,2022-04-27,1797.7662167855124,Securities,LCTR,Ontario
TX-004341,2022-11-22,1589.0227025565507,Casino,LCTR,New Brunswick
TX-004342,2022-12-22,431.02230724554323,Banking,STR,British Columbia
TX-004343,2022-06-16,4080.1960095000277,Real Estate,STR,New Brunswick
TX-004344,2022-10-05,2254.6861136557927,Banking,STR,Quebec
TX-004345,2022-03-05,368.6631429804344,Banking,ETR,Ontario
TX-004346,2022-09-18,1873.9547553684165,Real Estate,ETR,Nova Scotia
TX-004347,2022-01-10,3867.805115684457,Banking,LCTR,Ontario
TX-004348,2022-06-05,1188.4643865286826,Money Services,LCTR,Prince Edward Island
TX-004349,2022-02-09,8810.547285249357,Real Estate,ETR,New Brunswick
TX-004350,2022-05-20,2653.808568418401,Trust and Loan,STR,Prince Edward Island
TX-004351,2022-05-14,2380.2904675043355,Money Services,ETR,Ontario
TX-004352,2022-12-17,16587.69230242055,Securities,LCTR,Quebec
TX-004353,2022-09-06,4028.9472154899686,Securities,LCTR,New Brunswick
TX-004354,2022-02-05,3254.442503856514,Banking,STR,Prince Edward Island
TX-004355,2022-01-18,1032.6117721185813,Money Services,STR,British Columbia
TX-004356,2022-11-27,8132.4660225176995,Banking,ETR,Alberta
TX-004357,2022-08-31,4804.650096710976,Money Services,STR,Ontario
TX-004358,2022-09-27,13473.609172578183,Money Services,STR,Ontario
TX-004359,2022-09-02,15474.687776746645,Money Services,ETR,Alberta
TX-004360,2022-12-12,3016.8644492882836,Banking,LCTR,British Columbia
TX-004361,2022-10-11,1148.1685119119577,Casino,LCTR,Ontario
TX-004362,2022-05-19,4519.572379570264,Banking,LCTR,Quebec
TX-004363,2022-02-03,2711.2468253888,Banking,LCTR,British Columbia
TX-004364,2022-11-12,8326.828464513344,Real Estate,CDR,Quebec
TX-004365,2022-09-15,287.9159831572609,Securities,ETR,Saskatchewan
TX-004366,2022-08-09,5432.563221270352,Securities,CDR,Ontario
TX-004367,2022-11-25,3075.2915220503164,Banking,LCTR,Nova Scotia
TX-004368,2022-09-29,2155.9264472594596,Money Services,ETR,Manitoba
TX-004369,2022-02-06,3426.7170058335705,Securities,LCTR,Quebec
TX-004370,2022-05-10,731.5584240917939,Money Services,CDR,Ontario
TX-004371,2022-09-13,8005.334454598487,Banking,ETR,Quebec
TX-004372,2022-05-03,5507.845464111693,Real Estate,LCTR,Manitoba
TX-004373,2022-10-12,1506.8720119457034,Securities,ETR,British Columbia
TX-004374,2022-01-21,5467.0447312133,Banking,LCTR,Alberta
TX-004375,2022-02-06,5059.581083830125,Banking,CDR,Alberta
TX-004376,2022-11-07,4140.521833233004,Casino,STR,Alberta
TX-004377,2022-05-23,17254.233689407833,Securities,LCTR,Alberta
TX-004378,2022-01-02,1206.7883918527577,Banking,STR,Ontario
TX-004379,2022-02-26,436.98379450098247,Banking,STR,Alberta
TX-004380,2022-11-04,4313.521722541491,Banking,CDR,Nova Scotia
TX-004381,2022-08-21,4265.071062397144,Banking,LCTR,Alberta
TX-004382,2022-05-21,52.58116893416709,Securities,CDR,Ontario
TX-004383,2022-01-02,5633.987108796383,Securities,ETR,Quebec
TX-004384,2022-12-15,5984.399183895952,Securities,LCTR,Prince Edward Island
TX-004385,2022-01-10,7804.5148828057845,Banking,LCTR,Ontario
TX-004386,2022-11-23,12006.23810280124,Securities,LCTR,Alberta
TX-004387,2022-08-09,5866.328374066545,Real Estate,LCTR,British Columbia
TX-004388,2022-11-30,11426.706823374996,Banking,CDR,Ontario
TX-004389,2022-12-29,910.0988949572453,Banking,STR,Newfoundland and Labrador
TX-004390,2022-12-24,5142.221427596139,Securities,LCTR,Quebec
TX-004391,2022-03-07,16063.747230561848,Banking,LCTR,New Brunswick
TX-004392,2022-07-05,2586.607920673185,Securities,LCTR,Quebec
TX-004393,2022-12-11,961.8150747554965,Casino,CDR,Alberta
TX-004394,2022-11-20,22916.0251594187,Real Estate,CDR,Quebec
TX-004395,2022-11-27,3230.084172317118,Casino,STR,Manitoba
TX-004396,2022-01-09,1888.8271719384586,Real Estate,STR,New Brunswick
TX-004397,2022-10-12,407.86293809771166,Securities,ETR,Alberta
TX-004398,2022-02-08,1524.9403880891887,Banking,LCTR,Ontario
TX-004399,2022-06-23,9558.316991157559,Casino,ETR,Ontario
TX-004400,2022-02-06,614.9598333584039,Securities,STR,British Columbia
TX-004401,2022-05-01,880.4285363265252,Banking,STR,British Columbia
TX-004402,2022-03-10,33883.33664504218,Securities,LCTR,Ontario
TX-004403,2022-02-27,328.883338075614,Securities,LCTR,Manitoba
TX-004404,2022-01-04,271.8352072344121,Banking,LCTR,British Columbia
TX-004405,2022-03-05,1357.3914913727058,Securities,LCTR,Ontario
TX-004406,2022-12-23,3446.4518985762884,Securities,LCTR,Quebec
TX-004407,2022-09-17,1632.151572462066,Money Services,ETR,Saskatchewan
TX-004408,2022-09-09,6021.813541632832,Securities,STR,Ontario
TX-004409,2022-06-02,4831.45716494011,Real Estate,LCTR,Nova Scotia
TX-004410,2022-12-08,7606.06186277174,Trust and Loan,ETR,Nova Scotia
TX-004411,2022-08-15,139.39694469639053,Securities,LCTR,Manitoba
TX-004412,2022-07-18,3371.3515597906407,Banking,ETR,British Columbia
TX-004413,2022-12-25,9215.430940764447,Securities,ETR,New Brunswick
TX-004414,2022-08-31,4897.042272509562,Banking,LCTR,Nova Scotia
TX-004415,2022-08-02,1113.5256464274046,Trust and Loan,LCTR,Saskatchewan
TX-004416,2022-07-21,1342.7180697966667,Real Estate,STR,Ontario
TX-004417,2022-09-19,2725.1729993062977,Banking,STR,British Columbia
TX-004418,2022-05-06,6879.316364167643,Money Services,LCTR,Quebec
TX-004419,2022-07-17,40568.50114980884,Banking,STR,Nova Scotia
TX-004420,2022-03-18,14667.405265935071,Securities,STR,Ontario
TX-004421,2022-01-18,733.212975869979,Securities,CDR,Quebec
TX-004422,2022-01-09,2084.480219072513,Banking,LCTR,Prince Edward Island
TX-004423,2022-01-03,527.8557427728758,Trust and Loan,ETR,Ontario
TX-004424,2022-01-12,606.0110522466312,Banking,STR,Ontario
TX-004425,2022-03-31,10952.127583891488,Trust and Loan,LCTR,Ontario
TX-004426,2022-04-15,1516.4913549755022,Real Estate,LCTR,British Columbia
TX-004427,2022-08-17,5952.771592757164,Banking,LCTR,Prince Edward Island
TX-004428,2022-07-13,447.13152183574636,Real Estate,STR,British Columbia
TX-004429,2022-04-22,1635.2128791033672,Money Services,ETR,Quebec
TX-004430,2022-10-08,16495.809561408892,Money Services,LCTR,Newfoundland and Labrador
TX-004431,2022-07-06,6351.6116038099235,Casino,STR,Ontario
TX-004432,2022-10-19,5176.905616854424,Securities,ETR,Ontario
TX-004433,2022-03-09,6.418277740343203,Securities,STR,Quebec
TX-004434,2022-07-21,359.3232491382903,Money Services,LCTR,Manitoba
TX-004435,2022-08-08,224.41620336497215,Real Estate,LCTR,Ontario
TX-004436,2022-01-22,28995.085279778774,Banking,LCTR,Saskatchewan
TX-004437,2022-09-30,148.23149528608414,Money Services,LCTR,New Brunswick
TX-004438,2022-02-18,2313.0990245619464,Banking,LCTR,Prince Edward Island
TX-004439,2022-11-25,5274.259006518525,Banking,CDR,Ontario
TX-004440,2022-06-27,24325.640747378107,Real Estate,ETR,British Columbia
TX-004441,2022-05-24,7755.453783573423,Trust and Loan,LCTR,Nova Scotia
TX-004442,2022-04-09,30368.650819610608,Real Estate,LCTR,Ontario
TX-004443,2022-02-26,2528.3376406976977,Real Estate,LCTR,Prince Edward Island
TX-004444,2022-02-13,2512.244020614909,Trust and Loan,STR,Alberta
TX-004445,2022-03-20,13899.730760994822,Banking,ETR,Ontario
TX-004446,2022-11-02,292.0931637578583,Securities,STR,New Brunswick
TX-004447,2022-10-20,1531.2872395971367,Money Services,LCTR,British Columbia
TX-004448,2022-01-14,7745.864261640539,Securities,ETR,Alberta
TX-004449,2022-01-21,59.950725704158714,Real Estate,LCTR,British Columbia
TX-004450,2022-05-08,5612.534776737012,Banking,CDR,British Columbia
TX-004451,2022-10-27,6021.442634258887,Casino,ETR,Ontario
TX-004452,2022-09-20,659.0617808371269,Securities,ETR,Quebec
TX-004453,2022-07-25,8481.35945597394,Money Services,LCTR,British Columbia
TX-004454,2022-02-15,2774.9709789770473,Securities,STR,Alberta
TX-004455,2022-12-02,3580.2934095890305,Banking,LCTR,Saskatchewan
TX-004456,2022-12-23,21277.41501366529,Money Services,STR,New Brunswick
TX-004457,2022-12-06,13961.616795419744,Securities,STR,Alberta
TX-004458,2022-04-30,21837.49758551067,Real Estate,LCTR,Ontario
TX-004459,2022-08-05,77.15894568095294,Banking,LCTR,British Columbia
TX-004460,2022-05-31,41263.488315357885,Trust and Loan,LCTR,Saskatchewan
TX-004461,2022-02-23,5503.395132686109,Money Services,STR,Saskatchewan
TX-004462,2022-01-05,3095.702323749545,Casino,ETR,Alberta
TX-004463,2022-12-12,4868.850961666058,Securities,CDR,Ontario
TX-004464,2022-10-16,441.9224151440915,Banking,STR,Saskatchewan
TX-004465,2022-06-24,3274.8144839219217,Real Estate,LCTR,Ontario
TX-004466,2022-02-24,8287.838579431063,Banking,STR,Quebec
TX-004467,2022-12-21,1227.453576712707,Real Estate,STR,Newfoundland and Labrador
TX-004468,2022-12-14,6716.79885779817,Securities,ETR,Nova Scotia
TX-004469,2022-03-02,1633.6694928504846,Banking,STR,Alberta
TX-004470,2022-11-14,10090.850934512888,Securities,LCTR,Ontario
TX-004471,2022-09-27,5173.160054713062,Securities,LCTR,Newfoundland and Labrador
TX-004472,2022-03-28,2150.2906097398222,Banking,LCTR,Quebec
TX-004473,2022-02-08,8080.437729879231,Securities,ETR,Alberta
TX-004474,2022-12-23,296.5077791936088,Real Estate,STR,New Brunswick
TX-004475,2022-01-13,704.7468646675447,Money Services,LCTR,Quebec
TX-004476,2022-01-14,720.8215217072533,Securities,LCTR,New Brunswick
TX-004477,2022-05-04,544.8080126087018,Real Estate,LCTR,Ontario
TX-004478,2022-02-18,152.8895222276261,Real Estate,ETR,British Columbia
